user_id,total_spend,txn_count,spend_mean_30d,spend_volatility_30d,spend_cv_30d,spend_txn_count_30d,max_daily_spend_30d,spend_mean_30d_lag1,spend_volatility_30d_lag1,spend_cv_30d_lag1,essential_ratio_30d,non_essential_spend_30d,non_essential_spend_vol_30d,disc_active_days_30d,total_spend_30d,top_merchant_spend_ratio,bank_spend_30d,card_spend_share_30d,card_to_bank_spend_ratio_30d,ewa_usage_count,ewa_total_amount,ewa_avg_amount,ewa_max_amount
Mymo2312651,34.3935294117647,3.0,38.81128835978836,44.08483669997908,1.0976110131870087,21.88888888888889,160.5,39.42002083333333,46.92397044293889,1.156104128074524,0.019325723930761794,264.76666666666665,44.00586395132998,6.777777777777778,270.25444444444446,1.0,9.343333333333334,0.9460703758806505,2823.4869690236123,0.0,0.0,0.0,0.0
Mymo2312712,40.74913043478261,1.5217391304347827,38.46446217817271,30.67053900371056,0.7997363542701669,13.31578947368421,100.0,38.321852934102935,30.843377184278932,0.806851324869382,0.5800122845061471,139.70894736842104,16.57952053185295,6.157894736842105,340.64526315789476,1.0,24.42105263157895,0.9140337825179046,216104738.56830305,0.0,0.0,0.0,0.0
Mymo2313176,502.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2314007,301.50666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2314158,898.51,1.7692307692307692,979.9902222222222,208.43889597417257,0.22665337682217856,9.333333333333334,1319.54,1008.90675,190.48263317526033,0.1961983602157088,0.0,4899.951111111111,208.43889597417257,5.0,4899.951111111111,1.0,4899.951111111111,0.0,0.0,5.0,465.0,93.0,169.0
Mymo2314170,78.0525,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2314387,691.39,2.0,616.629,422.5518182004805,0.6826798838525204,11.0,1439.0,541.868,358.386430993139,0.6613906541687994,0.0,3428.84,422.5518182004805,5.5,3428.84,1.0,3428.84,0.0,0.0,24.0,2649.0,110.375,480.0
Mymo2314396,100.03510204081633,2.7755102040816326,98.39756268531568,114.50245222179615,1.1124119922646014,45.13333333333333,593.43,98.16835325139608,114.4273428320425,1.1130133188785865,0.11010237177956764,1453.28,108.46202489392857,15.311111111111112,1619.6228888888888,1.0,330.20422222222226,0.8145405199182262,27841559.500583686,1.0,97.0,97.0,97.0
Mymo2315487,105.66545454545455,2.1272727272727274,114.9142496465486,213.86021950798553,1.4978373202757898,39.27450980392157,1966.5,116.08214263947956,217.1082500296468,1.5095849167846607,0.37695987184934354,994.7001960784313,74.99850248963998,17.627450980392158,2001.4219607843138,1.0,564.7843137254902,0.8320654458061612,744831373.0053563,0.0,0.0,0.0,0.0
Mymo2315754,86.93452054794521,3.506849315068493,91.83623449717295,94.32194214995928,0.9938567810997874,76.97101449275362,563.25,91.99024230295926,94.46959380396216,0.9932390462975308,0.18064903947169506,1566.212608695652,74.21807908972158,21.47826086956522,1892.8785507246375,1.0,36.231884057971016,0.9819976351736827,1159242615.6696928,0.0,0.0,0.0,0.0
Mymo2315938,223.71454545454546,2.0,260.9329387755102,67.49906097718998,0.2809656560974842,11.428571428571429,300.0,269.497,59.887745200943556,0.23778473356416466,0.0,1478.3657142857141,67.49906097718998,5.714285714285714,1478.3657142857141,1.0,1478.3657142857141,0.0,0.0,4.0,531.53,132.8825,250.51
Mymo2316792,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,3372.0,306.54545454545456,601.0
Mymo2317540,8.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2319664,1033.3633333333335,1.8333333333333333,240.036,134.08358020279914,0.5585977945091534,9.0,300.0,0.0,0.0,0.0,0.0,1200.18,134.0835802027974,5.0,1200.18,1.0,1200.18,0.0,0.0,8.0,2570.0,321.25,700.0
Mymo2320058,409.25333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2722.0,194.42857142857142,432.0
Mymo2320151,117.61901960784313,2.019607843137255,108.29873665102016,102.07061146221305,0.8680210305984408,31.48936170212766,668.77,106.50994664510588,99.81442397044152,0.8634098819556905,0.38506750853835736,964.9482978723404,72.04728577649934,13.872340425531915,1672.470425531915,1.0,0.0,0.9999999991787055,1672470425.531915,0.0,0.0,0.0,0.0
Mymo2320516,1.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,7665.0,333.2608695652174,570.0
Mymo2322346,562.3416666666667,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1795.0,199.44444444444446,550.0
Mymo2324783,33.78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2327106,116.61200000000001,2.8,116.61200000000001,100.20867587190243,0.8593341669116593,14.0,246.8,0.0,0.0,0.0,0.01962062223441841,571.62,103.29345226102186,4.0,583.0600000000001,1.0,583.0600000000001,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2327204,24.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,331.0,110.33333333333333,141.0
Mymo2327401,56.35453125,2.015625,54.9088540712622,54.27394022964084,0.9850892035965556,43.46666666666667,250.0,54.75521637313326,54.025927227993684,0.9835294670435487,0.09789065740928886,1002.4536666666667,53.04266022593606,18.583333333333332,1127.4676666666667,1.0,0.0,0.9999999989336351,1127467666.6666667,0.0,0.0,0.0,0.0
Mymo2327837,51.295681818181826,1.5454545454545454,51.219445721938015,46.59247569574367,0.9152860968101232,20.75,156.9,51.19366902654912,46.532137166887544,0.9147238802913111,0.33764991387562776,448.69775,40.84950219718864,11.925,682.46425,1.0,0.0,0.9999999984683244,682464250.0,0.0,0.0,0.0,0.0
Mymo2327895,53.594166666666666,3.9166666666666665,58.76277777777778,62.26120095132769,1.064836000774294,21.666666666666668,198.92000000000002,55.26,58.57634445502768,1.0678889525519708,0.4579868607626178,151.52333333333334,38.43838901041355,2.3333333333333335,315.7366666666667,1.0,315.7366666666667,0.0,0.0,30.0,1494.0,49.8,200.0
Mymo2328610,955.1500000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2328946,40.208571428571425,1.1428571428571428,41.688,13.307090966849218,0.3192067493487147,5.0,54.86,0.0,0.0,0.0,0.0,208.44,13.307090966849218,5.0,208.44,1.0,208.44,0.0,0.0,2.0,1913.0,956.5,957.0
Mymo2329291,220.0,2.761904761904762,250.95494864612513,163.25645133461583,0.6589232670414121,21.58823529411765,600.0,254.29588293650792,162.43671882826285,0.6442919929288853,0.0,1779.4117647058824,163.25645133461583,7.235294117647059,1779.4117647058824,1.0,1779.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2329844,134.41,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,5573.0,278.65,573.0
Mymo2330101,436.84799999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,2946.0,133.9090909090909,817.0
Mymo2331492,45.92192307692308,2.6153846153846154,35.742507540132806,30.20645021915716,0.8758898853121869,34.45454545454545,103.24000000000001,34.336495994424844,30.10053547489894,0.8939380310126214,0.004431753254019374,519.2681818181819,30.14597795008651,13.909090909090908,520.5636363636364,1.0,0.0,0.9999999972567989,520563636.36363643,24.0,2285.18,95.21583333333332,390.0
Mymo2332694,760.5733333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,3932.0,151.23076923076923,820.0
Mymo2332992,34.00666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2333016,35.07794117647059,3.0,36.481985579058,26.33604079817741,0.7260823842673707,41.89655172413793,111.2,36.35233427037356,26.054153387298612,0.7215378927039504,0.659881349966134,146.12862068965515,15.159747192803401,9.862068965517242,442.6989655172414,1.0,0.0,0.999999997168853,442698965.51724136,30.0,1409.0,46.96666666666667,83.0
Mymo2334032,6.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,769.0,36.61904761904762,80.0
Mymo2334517,730.466,2.6666666666666665,737.9550303030303,634.7696066017226,0.8731832668048596,16.181818181818183,1974.0,771.0595333333333,652.8041053259478,0.8488246577109798,0.0,4080.8909090909087,634.7696066017226,5.545454545454546,4080.8909090909087,1.0,4080.8909090909087,0.0,0.0,30.0,1920.0,64.0,159.0
Mymo2334689,38.705,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2336153,79.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2599.0,199.92307692307693,429.0
Mymo2336178,57.54064516129032,1.935483870967742,57.38764967312872,55.97091806317858,0.9578849541665823,37.96551724137931,379.12,57.22108625150147,55.90192064903008,0.9589765021743635,0.2906327898254694,800.9631034482759,54.52407534396836,17.051724137931036,1106.8105172413793,1.0,130.3493103448276,0.9030312203880454,376142256.6479538,5.0,475.0,95.0,200.0
Mymo2336244,305.32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1070.0,214.0,380.0
Mymo2336966,738.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,3311.0,103.46875,183.0
Mymo2337609,5.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1207.0,109.72727272727273,195.0
Mymo2338073,10.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2338693,116.84,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,3138.6,241.43076923076922,600.0
Mymo2339199,63.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1900.0,158.33333333333334,300.0
Mymo2339751,1692.1244444444446,1.8888888888888888,1717.1753968253968,2216.651372915796,1.303270910542724,11.0,5400.0,1577.7216666666666,2137.265042785658,1.3598849656062324,0.011701005077996077,10274.9,2233.043699221616,4.333333333333333,10400.353333333333,1.0,10400.353333333333,0.0,0.0,44.0,2105.25,47.84659090909091,150.0
Mymo2339912,139.10999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,4195.0,322.6923076923077,500.0
Mymo2339998,367.005,2.125,347.81399999999996,257.79175714333905,0.741177057485271,13.0,617.5,347.81399999999996,257.79175714333905,0.741177057485271,0.0,1739.07,257.79175714333905,5.0,1739.07,1.0,1739.07,0.0,0.0,26.0,1291.75,49.68269230769231,136.04
Mymo2340503,739.8199999999999,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,3738.0,86.93023255813954,212.0
Mymo2341869,103.97642857142857,2.119047619047619,96.89633102506075,76.48403948861964,0.8073790733103676,23.63157894736842,325.51,97.40898604633009,76.84940878038674,0.8073624736783553,0.20536242650001396,955.9126315789474,76.12644121172809,10.81578947368421,1198.356052631579,1.0,0.21052631578947367,0.999888070936677,768631745.3032547,2.0,227.0,113.5,200.0
Mymo2342465,19.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2342793,42.861666666666665,2.1666666666666665,49.37737427849928,32.88265927509556,0.6626910417434002,18.5,126.05000000000001,51.257823272406604,34.12479055509367,0.6620167590797459,0.0,393.005,32.88265927509556,7.9,393.005,1.0,7.0,0.9640509419775084,373533000.17817146,0.0,0.0,0.0,0.0
Mymo2342987,17.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2343754,1284.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,2291.0,50.91111111111111,97.0
Mymo2343903,302.15399999999994,2.6,303.3191385964463,158.01772774384136,0.5254762121669074,29.923076923076923,600.0,302.9680755688755,159.15934859712053,0.529900709625135,0.07583717806239866,3236.163846153846,165.62008210685514,10.115384615384615,3477.737692307692,1.0,3477.737692307692,0.0,0.0,9.0,1100.0,122.22222222222223,256.0
Mymo2343981,10.9975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2070.0,345.0,500.0
Mymo2345159,118.55,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,262.0,37.42857142857143,66.0
Mymo2345426,89.18612903225807,3.338709677419355,90.3922027750551,102.08905124969365,1.1645883470690828,67.36206896551724,771.27,90.34427149541946,100.883117147851,1.1528372455934317,0.1707408892099983,1418.7975862068965,77.9502887635262,19.896551724137932,1728.7624137931034,1.0,0.0,0.9999999993780889,1728762413.7931037,1.0,126.0,126.0,126.0
Mymo2346645,4.45,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3999.0,199.95,575.0
Mymo2346675,827.741,1.8,620.7735714285714,151.86661452989864,0.24523602364358285,13.0,857.02,620.7735714285714,151.86661452989864,0.24523602364358285,0.0,4022.6299999999997,151.86661452989864,6.5,4022.6299999999997,1.0,4022.6299999999997,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2347382,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2348053,110.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2348430,26.695714285714285,1.8571428571428572,22.60183333333333,31.194564732666922,1.383390251276323,11.5,81.82,22.60183333333333,31.194564732666922,1.383390251276323,0.19002198784519375,100.05,33.58055876181112,3.5,123.50999999999999,1.0,88.32,0.28503297945812633,0.39875699500226147,0.0,0.0,0.0,0.0
Mymo2349444,46.16142857142857,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4346.8,217.34,469.0
Mymo2349660,186.60960784313727,3.9607843137254903,181.80237252527365,198.40188181507327,1.0978375787551982,76.25531914893617,791.3,181.82107627582306,198.48049702816982,1.098301256662374,0.291812716630491,2356.9525531914896,170.0923484673566,18.04255319148936,3410.840425531915,1.0,33.23574468085106,0.9897989986869797,3266396595.8870654,0.0,0.0,0.0,0.0
Mymo2352120,28.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1322.0,77.76470588235294,155.0
Mymo2352804,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,6115.0,235.19230769230768,500.0
Mymo2353170,395.50266666666664,2.0,313.6301818181818,241.30216105741758,0.6050412212260563,10.909090909090908,2335.28,286.2042,179.67385699169182,0.5196702303658463,0.12482561366231716,1267.5672727272727,98.85919501632483,5.2727272727272725,1692.1636363636362,1.0,1692.1636363636362,0.0,0.0,20.0,3278.0,163.9,635.0
Mymo2353979,54.857058823529414,3.661764705882353,55.718849817862825,36.831486685329786,0.6575274478228227,78.515625,203.0,55.80522044989239,36.68127496791983,0.6533487385089607,0.1849145297347641,922.9575,31.30362156936576,20.25,1158.32203125,1.0,9.487499999999999,0.9925401316773361,696929860.8676012,0.0,0.0,0.0,0.0
Mymo2354615,86.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2354877,137.93354838709675,2.3548387096774195,134.995934181571,159.086455876083,1.1710675427655521,45.793103448275865,640.02,134.8337295180898,159.06301247832812,1.1721006445536999,0.3753695369692426,1543.0589655172414,113.05795253345767,16.06896551724138,2562.4337931034484,1.0,0.0,0.9999999994946261,2562433793.1034484,1.0,140.0,140.0,140.0
Mymo2355127,21.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,5861.0,225.42307692307693,559.0
Mymo2355163,78.25651162790699,2.0232558139534884,86.6845854542025,100.02044919111493,1.1433870416736265,30.435897435897434,484.57,87.64016318776184,101.50500425804645,1.1506947158255527,0.15174418985173987,1014.6115384615384,91.11369109612755,14.282051282051283,1209.3692307692309,1.0,11.282051282051283,0.9848516031235053,976866672.1971793,21.0,1462.0,69.61904761904762,100.0
Mymo2357963,12.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2358935,36.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2359456,765.6254545454544,2.3636363636363638,762.4416170892599,420.32169652953814,0.553658579087179,18.857142857142858,1516.56,761.9109775132275,425.4622255604597,0.5611506190327065,0.0,6142.465714285713,420.32169652953814,8.0,6142.465714285713,1.0,6142.465714285713,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2360049,69.114,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1002.0,167.0,375.0
Mymo2360317,620.625,2.5,783.0,1009.4899702324932,1.289259221242009,13.0,2565.0,783.0,1009.4899702324932,1.289259221242009,0.0,3915.0,1009.4899702324932,5.0,3915.0,1.0,3915.0,0.0,0.0,11.0,5879.0,534.4545454545455,1000.0
Mymo2362179,272.85714285714283,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2753.0,110.12,300.0
Mymo2362311,5512.713333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,3097.0,221.21428571428572,373.0
Mymo2362428,100.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2362569,48.9783606557377,2.19672131147541,51.329110450315646,48.577341783368865,0.9490250135959107,43.36842105263158,210.64999999999998,51.51851826679855,48.937323554557345,0.9535101393667034,0.34777461250118263,628.3808771929824,41.394132643934604,17.0,972.0422807017544,1.0,0.0,0.9999999988443062,972042280.7017543,0.0,0.0,0.0,0.0
Mymo2363629,667.0666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2363928,1520.7185714285715,2.0,1528.3687777777777,636.4444441720898,0.41684473402331995,10.666666666666666,2585.98,1503.7939999999999,644.325514033415,0.4285396553583509,0.34829005819552256,5234.8966666666665,1011.6006149388501,3.3333333333333335,8167.683333333334,1.0,8167.683333333334,0.0,0.0,4.0,1015.0,253.75,415.0
Mymo2364029,1650.0433333333333,1.9166666666666667,1684.017142857143,300.17929038892817,0.183324387659303,9.857142857142858,2094.0,1727.4533333333331,272.50812722539706,0.1592901110474508,1.0,0.0,0.0,0.0,8420.085714285715,1.0,8420.085714285715,0.0,0.0,11.0,892.0,81.0909090909091,170.0
Mymo2366993,1591.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,1457.0,53.96296296296296,172.0
Mymo2367424,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,3449.0,127.74074074074075,225.0
Mymo2368145,54.36796875,2.875,43.78723524115771,51.451429211640196,1.0351644571237195,56.11666666666667,942.6800000000001,43.022240842500985,48.95465957739613,1.0148243768143994,0.027385062819565636,845.241,51.16543601628939,19.233333333333334,873.8301666666667,1.0,89.584,0.9518790397228095,687605000.1078777,0.0,0.0,0.0,0.0
Mymo2368765,32.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2369456,139.40666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2370836,73.69333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1350.0,192.85714285714286,300.0
Mymo2371116,12.98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mymo2373300,103.58090909090907,1.8181818181818181,154.5138,297.86278955190903,1.7411546526213457,8.8,862.66,151.346,286.95902189602526,1.665814580879048,0.9615229829054653,21.764,8.673092280972451,2.4,806.006,1.0,806.006,0.0,0.0,119.0,4636.0,38.95798319327731,227.0
Mymo2373939,23.212,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,4481.0,112.025,389.0
Mymo2374185,273.755,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4446.0,370.5,576.0
Mymo2374696,107.18666666666667,2.0,57.024,40.881916295594614,0.7169247386292545,10.0,100.08,0.0,0.0,0.0,0.7365319865319865,75.12,33.538799620737755,3.0,285.12,1.0,285.12,0.0,0.0,4.0,259.0,64.75,141.0
Mymo2375650,3479.4733333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5996.0,856.5714285714286,1000.0
Mymo2376889,102.64333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,775.0,155.0,350.0
Mymo2377084,1.3450000000000002,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,1755.0,54.84375,350.0
Mymo2377203,9.602345679012346,1.8024691358024691,9.650188445562282,19.927847088126427,2.21809074964721,42.506493506493506,94.62,9.672890562132746,19.954985070050505,2.217613612086976,0.4130442014801896,147.62038961038962,14.794812943207079,23.87012987012987,239.3916883116883,1.0,0.0,0.9999999929672937,239391688.3116883,4.0,920.0,230.0,400.0
Mymo2377334,32.9525,1.75,31.122416666666666,16.364304807844054,0.5273164681501672,9.5,51.28,30.498777777777775,15.91564293801074,0.524160654738271,0.04660061597005449,163.3725,19.019614579491005,4.5,171.2525,1.0,171.2525,0.0,0.0,24.0,4437.83,184.90958333333333,495.0
Mymo2377621,101.82142857142857,1.619047619047619,101.92562394957983,136.36221150079484,1.3702571769053709,11.823529411764707,406.95,101.65903794642857,135.15808742099955,1.3643013891592572,0.0008555119764910641,712.0994117647058,136.28736936577647,7.117647058823529,712.7229411764705,1.0,0.0,0.9999999985322396,712722941.1764706,11.0,765.0,69.54545454545455,105.0
Mymo2379078,115.34666666666668,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,4197.0,233.16666666666666,416.0
Mymo2379161,158.78444444444443,2.4444444444444446,157.90516666666667,118.76575493523875,0.8024304030890623,12.5,316.08,175.26955555555557,117.63778919748438,0.6851063241035598,0.27210848213710254,640.37,108.17404754574486,4.25,830.9,1.0,830.9,0.0,0.0,45.0,13749.0,305.53333333333336,906.0
Mymo2379350,950.823846153846,2.730769230769231,685.8927938443136,1042.8052581223053,1.589031778988013,24.789473684210527,8169.289999999999,698.8968032245533,1065.8219189727538,1.6000307319848766,0.14340350103795982,4401.542105263158,825.8805056706585,8.736842105263158,5652.882105263158,1.0,4349.272631578947,0.26351214874329837,0.4076416136668843,1.0,137.0,137.0,137.0
Mymo2381155,324.03999999999996,5.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,4607.0,287.9375,547.0
Mymo2384175,12.762500000000001,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,140.0,28.0,50.0
Mymo2384433,608.65,2.0,521.258,571.092853481562,1.1414398790028493,10.0,1064.8,625.924,571.5766946613552,0.9131726769725321,0.0,2606.29,571.092853481562,5.0,2606.29,1.0,2606.29,0.0,0.0,24.0,885.0,36.875,100.0
